	clustering coefficient
YDR141C	0.22380952380952382
YDR463W	0.3055555555555556
YPR062W	0.4090909090909091
YMR195W	0.6666666666666666
YJR068W	0.2641025641025641
YPR156C	0.21387755102040817
YNL123W	0.5714285714285714
YOR172W	0.38095238095238093
YGR148C	0.45
YBR050C	0.8333333333333334
YOR322C	0.6666666666666666
YGL155W	0.1619047619047619
YIR032C	0.3
YNL239W	0.5714285714285714
YNR032C-A	0.1111111111111111
YHR006W	0.6666666666666666
YKL082C	0.3195402298850575
YOR270C	0.2497096399535424
YOR161C	0.6666666666666666
YFL034C-B	0.2857142857142857
YOL146W	0.5441176470588235
YLR106C	0.19764464925755248
YOL038W	0.39552760307477286
YLR238W	0.25
YDR276C	0.3014705882352941
YGL017W	0.18181818181818182
YBL035C	0.1857707509881423
YKL045W	0.42857142857142855
YDR508C	0.245014245014245
YER179W	0.050724637681159424
YMR224C	0.10826210826210826
YPR135W	0.22459893048128343
YHR068W	0.3333333333333333
YJL091C	0.15384615384615385
YCL044C	0.4166666666666667
YIL158W	0.8333333333333334
YDL010W	0.6
YNR008W	0.8333333333333334
YJR089W	0.19540229885057472
YNL163C	0.6071428571428571
YHR150W	0.3333333333333333
YDR017C	0.24242424242424243
YBR280C	0.38095238095238093
YMR134W	0.3333333333333333
YDR408C	0.2777777777777778
YGR222W	0.19696969696969696
YER107C	0.3994708994708995
YER078C	0.10714285714285714
YBL071W-A	0.17543859649122806
YHR061C	0.18947368421052632
YNL111C	0.17857142857142858
YGR239C	0.26666666666666666
YGR076C	0.5757575757575758
YDL143W	0.23404255319148937
YMR159C	0.13333333333333333
YOL017W	0.0
YDR378C	0.514102564102564
YFL049W	0.6862745098039216
YPL149W	0.19696969696969696
YBL034C	0.2631578947368421
YKL206C	0.42857142857142855
YBR087W	0.2887700534759358
YMR078C	0.2578947368421053
YLR443W	0.5333333333333333
YBR267W	0.26842105263157895
YDR001C	0.38011695906432746
YMR280C	0.18181818181818182
YKL039W	0.3111111111111111
YOR373W	0.36
YIL003W	0.3333333333333333
YNL260C	0.4642857142857143
YER065C	0.4222222222222222
YLR189C	0.4065934065934066
YHR207C	0.4065934065934066
YLR215C	0.14545454545454545
YNL116W	0.1976284584980237
YLR320W	0.13768115942028986
YOL044W	0.3523809523809524
YPL064C	0.42857142857142855
YBL043W	0.11428571428571428
YJL174W	0.0
YJL004C	0.1568627450980392
YNL302C	0.5098039215686274
YDL021W	0.3333333333333333
YPR101W	0.5531914893617021
YMR039C	0.17391304347826086
YNL220W	0.3
YDR057W	0.4380952380952381
YER166W	0.2134387351778656
YOR104W	0.30303030303030304
YIL068C	0.2727272727272727
YFL003C	0.19696969696969696
YGL104C	0.1693121693121693
YJL133W	0.3333333333333333
YKR060W	0.6702317290552585
YDR002W	0.45588235294117646
YOR232W	0.09024390243902439
YNL024C-A	0.7
YBR173C	0.48412698412698413
YLR199C	0.36257309941520466
YML055W	0.47368421052631576
YPR095C	0.35714285714285715
YJL036W	0.14871794871794872
YJR069C	0.7
YAL010C	0.3238095238095238
YHR081W	0.45454545454545453
YCL039W	0.3238095238095238
YPR194C	0.26666666666666666
YBR038W	0.4727272727272727
YBR108W	0.17142857142857143
YDR267C	0.16363636363636364
YPL111W	0.36666666666666664
YCR005C	0.35714285714285715
YDR183W	0.3333333333333333
YLL064C	0.0
YER039C	0.1111111111111111
YJL029C	0.25
YLR298C	0.6467236467236467
YBR244W	0.4222222222222222
YPL099C	0.0
YJR010W	0.0
YCR011C	0.20833333333333334
YOR194C	0.3787878787878788
YLR240W	0.4642857142857143
YOL088C	0.164021164021164
YGL241W	0.26877470355731226
YGR197C	0.4
YDR314C	0.28888888888888886
YDR457W	0.2881773399014778
YHR026W	0.2087087087087087
YLL060C	0.20512820512820512
YOR074C	0.2857142857142857
YFL017C	0.3076923076923077
YNL147W	0.47435897435897434
YBL101C	0.358974358974359
YPR204W	0.0
YBR254C	0.5274725274725275
YHL039W	0.3
YDR452W	0.4945054945054945
YER147C	0.21794871794871795
YGR280C	0.3235294117647059
YDR022C	0.47619047619047616
YNL082W	0.4
YHR181W	0.30303030303030304
YGL250W	0.25
YLR082C	0.1
YOR332W	0.3033033033033033
YHL016C	0.4945054945054945
YIL022W	0.3115942028985507
YAL025C	0.5087719298245614
YPL157W	0.3333333333333333
YFL026W	0.19852941176470587
YKL178C	0.1111111111111111
YEL018W	0.5367647058823529
YFL024C	0.3933933933933934
YBR231C	0.5684210526315789
YNL294C	0.42857142857142855
YOL123W	0.18401206636500755
YNL136W	0.23707664884135474
YML125C	0.3333333333333333
YBR097W	0.3611111111111111
YDR368W	0.6071428571428571
YOR382W	0.6666666666666666
YOR178C	0.2948717948717949
YNL281W	0.3660130718954248
YLR067C	0.1
YKL108W	0.08901515151515152
YJR122W	0.21428571428571427
YLL027W	0.2727272727272727
YOR113W	0.3
YNL156C	0.35714285714285715
YKL165C	0.4444444444444444
YLR398C	0.3333333333333333
YPR025C	0.3230769230769231
YDL084W	0.28888888888888886
YNR028W	0.6
YJR088C	0.6666666666666666
YLR144C	0.21937321937321938
YJL083W	0.5
YBR058C	0.1830065359477124
YBR243C	0.28888888888888886
YBL055C	0.07352941176470588
YJR148W	0.43956043956043955
YKL168C	0.12941176470588237
YDL003W	0.15517241379310345
YIL026C	0.34210526315789475
YBR024W	0.4666666666666667
YOR171C	0.39285714285714285
YOL064C	0.6666666666666666
YER132C	0.24761904761904763
YLR371W	0.16502463054187191
YCL063W	0.2857142857142857
YGR217W	0.3333333333333333
YLR427W	0.23218390804597702
YDR073W	0.5571428571428572
YIL121W	0.5730994152046783
YPL121C	0.10909090909090909
YBL057C	0.21323529411764705
YDR085C	0.14102564102564102
YAL023C	0.26666666666666666
YLR227C	0.2857142857142857
YDR359C	0.30492424242424243
YDR139C	0.17316017316017315
YPL133C	0.05627705627705628
YOR182C	0.4175824175824176
YPL254W	0.4
YIL048W	0.2909090909090909
YGR109C	0.28888888888888886
YDL194W	0.4
YBR235W	0.6
YMR267W	0.23809523809523808
YNL048W	0.2967032967032967
YMR214W	0.125
YJR096W	0.13071895424836602
YDR403W	0.8974358974358975
YER113C	0.14285714285714285
YIL132C	0.1388888888888889
YER048W-A	0.3611111111111111
YKL192C	0.34545454545454546
YPL065W	0.5777777777777777
YDR096W	0.12857142857142856
YPL007C	0.5714285714285714
YNR019W	0.25833333333333336
YPL028W	0.43333333333333335
YKR085C	0.8054187192118226
YDL159W	0.1349206349206349
YGR287C	0.13636363636363635
YMR261C	0.5357142857142857
YML018C	0.5833333333333334
YAL020C	0.14285714285714285
YDR421W	0.0
YNL022C	0.11428571428571428
YHR192W	0.21937321937321938
YGR286C	0.0
YKR064W	0.0
YGR260W	0.1858974358974359
YGR133W	0.3055555555555556
YLR223C	0.14603174603174604
YDR367W	0.37777777777777777
YOR038C	0.5
YKL025C	0.26373626373626374
YPL135W	0.15151515151515152
YER162C	0.17849462365591398
YDR039C	0.35555555555555557
YNL071W	0.44871794871794873
YDR135C	0.10666666666666667
YDR177W	0.20952380952380953
YER167W	0.23809523809523808
YPL221W	0.45454545454545453
YDR072C	0.39285714285714285
YBR030W	0.5
YLR244C	0.44871794871794873
YOR380W	0.08974358974358974
YLL061W	0.19166666666666668
YPL125W	0.1368421052631579
YNL052W	0.4632352941176471
YBR098W	0.19444444444444445
YBL030C	0.1382791922739245
YOR065W	0.35064935064935066
YER116C	0.20553359683794467
YGL229C	0.13636363636363635
YLR383W	0.24358974358974358
YJR076C	0.1565309360126917
YOR189W	0.5933333333333334
YPR121W	0.06666666666666667
YHR024C	0.2857142857142857
YLL041C	0.3333333333333333
YAL003W	0.549407114624506
YNL063W	0.2222222222222222
YLR134W	0.2789473684210526
YPL201C	0.1103448275862069
YKL112W	0.4
YNR067C	0.4666666666666667
YPR088C	0.29004329004329005
YBR208C	0.3111111111111111
YDR118W	0.38769230769230767
YGR014W	0.17647058823529413
YAL059W	0.16666666666666666
YOL033W	0.19047619047619047
YLR027C	0.24216524216524216
YEL066W	0.38095238095238093
YGL128C	0.758893280632411
YPL137C	0.47619047619047616
YOR216C	0.20588235294117646
YOL159C-A	1.0
YDR279W	0.23809523809523808
YGR262C	0.07692307692307693
YPR164W	0.21904761904761905
YJL108C	0.0761904761904762
YOR188W	0.42857142857142855
YBR199W	0.2857142857142857
YOR008C	0.35555555555555557
YNL098C	0.233201581027668
YLR288C	0.058333333333333334
YBL054W	0.3090909090909091
Q0250	0.2706552706552707
YNR039C	0.26666666666666666
YCR035C	0.3701149425287356
YOR076C	0.3952569169960474
YBR044C	0.05128205128205128
YOL109W	0.27941176470588236
YCL067C	0.2
YFR033C	0.3238095238095238
YPR153W	0.0
YDR512C	1.0
YGL156W	0.35555555555555557
YPR180W	0.5454545454545454
YGR294W	0.0
YGR211W	0.4166666666666667
YHR111W	0.10574712643678161
YPR179C	0.34545454545454546
YIL138C	0.4909090909090909
YOR360C	0.3333333333333333
YOR026W	0.24183006535947713
YDR357C	0.21212121212121213
YDL005C	0.5290148448043185
YCR073W-A	0.10256410256410256
YAL042W	0.3202614379084967
YDR461W	0.16666666666666666
YLR369W	0.21818181818181817
YDL135C	0.38095238095238093
YPR189W	0.35135135135135137
YGR277C	0.3090909090909091
YDR255C	0.4222222222222222
YOR253W	0.5555555555555556
YER129W	0.2427536231884058
YPR139C	0.20915032679738563
YDR104C	0.38095238095238093
YPL183W-A	0.6666666666666666
YOL018C	0.10303030303030303
YGL189C	0.37254901960784315
YPL196W	0.6666666666666666
YLR131C	0.09782608695652174
YNL157W	0.12941176470588237
YLR440C	0.45714285714285713
YNL066W	0.23636363636363636
YBR236C	0.8
YBR035C	0.36363636363636365
YDL131W	0.2727272727272727
YDL111C	0.3723076923076923
YOR033C	0.09523809523809523
YER143W	0.2736842105263158
YAL067C	0.0
YNL315C	0.22857142857142856
YOR048C	0.24761904761904763
YDR376W	0.3333333333333333
Q0105	0.2875816993464052
YDR239C	0.3333333333333333
YOR386W	0.19047619047619047
YOR150W	0.7033333333333334
YNL008C	0.16666666666666666
YKR071C	0.15714285714285714
YHR047C	0.14285714285714285
YOL003C	0.24175824175824176
YKL205W	0.2948717948717949
YCR020C-A	0.25
YJR001W	0.325
YDL183C	0.3333333333333333
YDR343C	0.17647058823529413
YJR117W	0.19269102990033224
YOR219C	0.6
YMR069W	0.19047619047619047
YOR329C	0.27384615384615385
YIL087C	0.4
YBR262C	0.3790849673202614
YDL115C	0.466403162055336
YML006C	0.30718954248366015
YJR131W	0.38095238095238093
YLR083C	0.13768115942028986
YIL103W	0.20952380952380953
YHR189W	0.0
YMR292W	0.48333333333333334
YCL001W	0.36363636363636365
YAL007C	0.15845410628019324
YIL119C	0.0
YNL045W	0.21904761904761905
YKL140W	0.3142857142857143
YOR202W	0.7454545454545455
YDL002C	0.2619047619047619
YAR050W	0.6666666666666666
YDR079C-A	0.3076923076923077
YBR068C	0.38095238095238093
YPR008W	0.3
YGR123C	0.42857142857142855
YIL097W	0.6785714285714286
YHR164C	0.1695906432748538
YCL064C	0.42857142857142855
YGL223C	0.38333333333333336
YML071C	0.4065934065934066
YJL101C	0.6071428571428571
YJR065C	0.3645320197044335
YLR091W	0.0
YDR107C	0.5
YLR375W	0.14285714285714285
YML017W	0.48333333333333334
YLL005C	0.08888888888888889
YDL040C	0.3083778966131907
YKR031C	0.12923076923076923
YIL065C	0.2
YGL254W	0.15151515151515152
YHR062C	0.43956043956043955
YNL282W	0.3626373626373626
YKL184W	0.3333333333333333
YJL194W	0.13445378151260504
YML004C	0.7
YOL125W	0.18181818181818182
YBR223C	0.4
YMR174C	0.23809523809523808
YLL049W	0.13636363636363635
YNL224C	0.37362637362637363
YJL044C	0.18181818181818182
YGL163C	0.13636363636363635
YGR112W	0.41911764705882354
YFL053W	0.0
YJR110W	0.25833333333333336
YOR251C	0.20833333333333334
YDL044C	0.15555555555555556
YMR065W	0.015151515151515152
YDR037W	0.3380952380952381
YPL051W	0.38181818181818183
YLR262C-A	0.4444444444444444
YDR398W	0.23863636363636365
YGR205W	0.4
YHR157W	0.10909090909090909
YKL087C	0.8
YML080W	0.3055555555555556
YLR163C	0.24242424242424243
YJR005W	0.24183006535947713
YJR058C	0.3055555555555556
YBR272C	0.5440860215053763
YDR260C	0.3261538461538461
YHR039C-A	0.4528985507246377
YLR190W	0.2028985507246377
YMR277W	0.16524216524216523
YPR193C	0.3055555555555556
YBR278W	0.21794871794871795
YGL205W	0.24444444444444444
YDR379W	0.19927536231884058
YPR134W	0.3333333333333333
YOR260W	0.3076923076923077
YJR016C	0.28888888888888886
YDR498C	0.4338235294117647
YOR246C	0.2857142857142857
YEL071W	0.4835164835164835
YLR186W	0.5224963715529753
YJR019C	0.12727272727272726
YDR422C	0.15833333333333333
YDR256C	0.24166666666666667
YJR084W	0.31868131868131866
YJL046W	0.0
YDR258C	0.17733990147783252
YJR094W-A	0.31666666666666665
YBR072W	0.19933554817275748
YBL009W	0.1111111111111111
YCL061C	0.270935960591133
YEL064C	0.0
YJL154C	0.2
YPR040W	0.07352941176470588
YBR042C	0.24166666666666667
YLL063C	0.0
YNL053W	0.10256410256410256
YDR377W	0.5151515151515151
YKL003C	0.8846153846153846
YLR260W	0.4666666666666667
YJL082W	0.2857142857142857
YMR167W	0.1895424836601307
YNL090W	0.16483516483516483
YJL085W	0.42105263157894735
YLR327C	0.42857142857142855
YKR080W	0.2222222222222222
YER178W	0.3323076923076923
YOR280C	0.3333333333333333
YNR075W	0.4
YHR167W	0.22507122507122507
YDR354W	0.2777777777777778
YKL215C	0.2857142857142857
YCR107W	0.3333333333333333
YLR353W	0.3333333333333333
YLR017W	0.2857142857142857
YMR110C	0.2222222222222222
YMR275C	0.14285714285714285
YCL050C	0.36363636363636365
YPL165C	1.0
YNL187W	0.3333333333333333
YNL068C	0.18421052631578946
YOR197W	0.2
YOR120W	0.2
YDR221W	0.20333333333333334
YHR025W	0.3088235294117647
YBL015W	0.16666666666666666
YBL066C	0.15555555555555556
YMR284W	0.28923076923076924
YMR217W	0.41818181818181815
YDR226W	0.1875
YGL027C	0.23076923076923078
YGL111W	0.4561273602369493
YLR229C	0.1254355400696864
YOR374W	0.6
YMR276W	0.2689655172413793
YBR185C	0.3055555555555556
YJR156C	0.3333333333333333
YDR245W	0.3939393939393939
YEL059C-A	0.3333333333333333
YDR179C	0.13157894736842105
YOR323C	0.18181818181818182
YGR036C	1.0
YMR191W	0.8947368421052632
Q0080	0.5357142857142857
YBL099W	0.21727395411605938
YNL325C	0.19047619047619047
YOL129W	0.3956043956043956
YKL209C	0.358974358974359
YDR162C	0.12834224598930483
YER032W	0.10344827586206896
YGR031W	0.0
YER017C	0.2948717948717949
YEL019C	0.42857142857142855
YER174C	0.09166666666666666
YLL035W	0.3333333333333333
YPR163C	0.43873517786561267
YMR083W	0.32857142857142857
YKL105C	0.2727272727272727
YCR027C	0.3333333333333333
YDR071C	0.31076923076923074
YOR243C	0.36363636363636365
YNL263C	0.19519519519519518
YLR382C	0.2222222222222222
YLR021W	0.7307692307692307
YOR054C	0.1976284584980237
YOL034W	0.11494252873563218
YBR077C	0.5
YHR128W	0.3508771929824561
YDL216C	0.6666666666666666
YMR025W	0.4444444444444444
YJL094C	1.0
YNL265C	0.23809523809523808
YBL049W	0.4222222222222222
YOR193W	0.2
YML038C	0.15019762845849802
YKR029C	0.2982456140350877
YOL068C	0.225
YPL006W	0.42857142857142855
YLR033W	0.5675675675675675
YGR057C	0.3
YJR043C	0.21666666666666667
YOL156W	0.26666666666666666
YLR404W	0.47619047619047616
YLR088W	0.42857142857142855
YKR084C	0.2857142857142857
YML110C	0.24242424242424243
YNL155W	0.10833333333333334
YGL211W	0.42857142857142855
YJL191W	0.4564459930313589
YKR101W	0.25274725274725274
YGL044C	0.3047619047619048
YMR259C	0.28888888888888886
YPR093C	0.2613240418118467
YDR325W	0.5
YOR084W	0.16666666666666666
YKL034W	0.6666666666666666
YOL073C	0.5
YDR063W	0.5777777777777777
Q0085	0.29239766081871343
YML081C-A	0.5909090909090909
YGR173W	0.23529411764705882
YML127W	0.6995073891625616
YBL104C	0.2153846153846154
YDL063C	0.5238095238095238
YKR088C	0.23976608187134502
YGR207C	0.05454545454545454
YER101C	0.3333333333333333
YBR167C	0.6515151515151515
YGR147C	0.4642857142857143
YJL208C	0.4
YMR220W	0.5
YCR089W	0.6
YHR172W	0.3717948717948718
YJR147W	0.1913978494623656
YOL072W	0.29411764705882354
YMR095C	0.28888888888888886
YOR330C	0.75
YOR142W	0.45054945054945056
YNL117W	0.13157894736842105
YOL030W	0.3090909090909091
YPL085W	0.2535612535612536
YGR124W	0.5142857142857142
YDR483W	0.2571428571428571
YKR079C	0.05454545454545454
YHR216W	0.2282051282051282
YGL087C	0.3333333333333333
YHR044C	0.06666666666666667
YJR073C	0.42857142857142855
YJR013W	0.6666666666666666
YDL204W	0.35555555555555557
YML052W	0.23636363636363636
YDR117C	0.3333333333333333
YPR174C	0.11578947368421053
YOL049W	0.0
YCR059C	0.31868131868131866
YOR046C	0.19692307692307692
YGR003W	0.34545454545454546
YNL326C	0.42857142857142855
YPR051W	0.42857142857142855
YMR297W	0.18571428571428572
YIL062C	0.308300395256917
YNL188W	0.37777777777777777
YMR112C	0.6875
YBL056W	0.22943722943722944
YKL043W	0.5238095238095238
YDR200C	0.1164021164021164
YNR033W	0.06666666666666667
YLR195C	0.36363636363636365
YDR004W	0.2777777777777778
YDR076W	0.2222222222222222
YDL091C	0.5357142857142857
YIR018W	0.08333333333333333
YGR208W	0.39285714285714285
YLR226W	0.5164835164835165
YPL100W	0.2727272727272727
YNL164C	0.0
YKL011C	0.4
YDL079C	0.10909090909090909
YGL171W	0.4074074074074074
YLL002W	0.46153846153846156
YAL063C	0.0
YNL297C	0.32727272727272727
YPL156C	0.5
YLR306W	0.1111111111111111
YER044C-A	0.26666666666666666
YMR133W	0.3333333333333333
YDR184C	0.10989010989010989
YOR137C	0.3333333333333333
YER173W	0.18095238095238095
YPL194W	0.21666666666666667
YNR064C	0.10714285714285714
YHL020C	0.21323529411764705
YKL033W	0.3055555555555556
YLR170C	0.2761904761904762
YLR039C	0.3717948717948718
YKL148C	0.37777777777777777
YOL071W	0.5
YDR478W	0.4722222222222222
YGR202C	0.21428571428571427
YER042W	0.2857142857142857
YKL163W	0.8333333333333334
YOL007C	0.6666666666666666
YNR058W	0.0
YGL247W	0.0
YOR103C	0.3464052287581699
YMR302C	0.39285714285714285
YLR066W	0.4
YER005W	0.2878787878787879
YMR088C	0.3333333333333333
YNL162W	0.15441176470588236
YHR162W	0.3333333333333333
YBL014C	0.20512820512820512
YDR299W	0.3280141843971631
YJL103C	0.0
YJL012C	0.19883040935672514
YPL270W	0.5333333333333333
YIL076W	0.28717948717948716
YBR164C	0.2549019607843137
YNR009W	0.4411764705882353
YNR050C	0.12727272727272726
YMR041C	0.09090909090909091
YMR087W	0.7
YOR252W	0.17857142857142858
YKR046C	0.06033182503770739
YHR118C	0.29545454545454547
YMR005W	0.2294172062904718
YEL065W	0.5
YOR067C	1.0
YLR164W	0.3333333333333333
YGR110W	1.0
YOL097C	0.5555555555555556
YDR009W	0.16666666666666666
YDR323C	0.26373626373626374
YDL001W	0.2777777777777778
YDL129W	0.0
YPR029C	0.21367521367521367
YDR304C	0.16666666666666666
YIL162W	0.21428571428571427
YGR080W	0.2692307692307692
YKL007W	0.25
YER041W	0.2857142857142857
YBR085W	0.1503267973856209
YGL053W	0.02197802197802198
YJR153W	0.3333333333333333
YIL049W	1.0
YLR139C	0.2727272727272727
YDR218C	0.5
YKR077W	0.47619047619047616
YMR298W	0.4
YHL023C	0.5606060606060606
YCL016C	0.3
YDL004W	0.28888888888888886
YEL007W	0.7454545454545455
YGR221C	0.2857142857142857
YMR094W	0.2426470588235294
YKL207W	0.24242424242424243
YNL238W	0.09090909090909091
YMR023C	0.3333333333333333
YDR513W	0.41025641025641024
YDR470C	0.3055555555555556
YNL317W	0.29802955665024633
YJL003W	0.6666666666666666
YPL128C	0.2967032967032967
YNL083W	0.16666666666666666
YML121W	0.09411764705882353
YJR062C	0.15384615384615385
YFL018C	0.24761904761904763
YKL093W	0.11764705882352941
YER087W	0.0
YPR085C	0.6666666666666666
YFL060C	1.0
YHR034C	0.2833333333333333
YJL158C	0.4166666666666667
YDR517W	0.175
YFL001W	0.3055555555555556
YJR092W	0.19704433497536947
YOR313C	1.0
YDR497C	0.35177865612648224
YNL314W	0.24444444444444444
YOL066C	0.1
YMR182C	0.35714285714285715
YDL130W-A	0.1794871794871795
YHR124W	0.1
YOR311C	0.47619047619047616
YMR028W	0.25735294117647056
YIL114C	0.08888888888888889
YGR231C	0.21182266009852216
YPL166W	0.28888888888888886
YJL093C	0.2
YCR048W	0.18
YLR168C	0.38095238095238093
YJR025C	0.3111111111111111
YKL189W	0.05454545454545454
YFR031C	0.21846153846153846
YDR533C	0.35714285714285715
YDR044W	0.17142857142857143
YOR349W	0.19047619047619047
YIL036W	0.25
YDR316W	0.13333333333333333
YOR229W	0.13725490196078433
YDR219C	0.5333333333333333
YBL091C-A	0.14285714285714285
YDR153C	0.22380952380952382
YJL167W	0.16205533596837945
YGL021W	0.7142857142857143
YLR450W	0.28104575163398693
YMR108W	0.2924901185770751
YNL309W	0.23809523809523808
YLR262C	0.17117117117117117
YGL175C	0.23076923076923078
YGR065C	0.8333333333333334
YFL033C	0.1
YLR270W	0.41818181818181815
YOR173W	0.5238095238095238
YPL283C	0.0
YJR125C	0.3142857142857143
YLR234W	0.35555555555555557
YLL003W	0.3787878787878788
YJR137C	0.7142857142857143
YKL154W	0.17567567567567569
YPL158C	0.3090909090909091
YDL137W	0.4
YNL138W-A	0.6
YAL002W	0.44871794871794873
YHR194W	0.0
YJL031C	1.0
YDR363W	0.2
YNL278W	0.3333333333333333
YLR301W	0.38095238095238093
YDR108W	0.2857142857142857
YNR001C	0.48484848484848486
YMR176W	0.36363636363636365
YGL096W	0.14285714285714285
YDR484W	0.2631578947368421
YLR263W	0.12727272727272726
YLR411W	0.26666666666666666
YGR223C	0.10294117647058823
YIL072W	0.1
YMR152W	0.8
YLR401C	0.23809523809523808
YLR034C	0.3076923076923077
YFL031W	0.23809523809523808
YBR186W	0.047619047619047616
YJL104W	0.3684210526315789
YOR370C	0.2987012987012987
YJR044C	0.2564102564102564
YKR030W	0.4166666666666667
YLR257W	0.1380952380952381
YHR132W-A	0.7
YJL099W	0.5512820512820513
YER004W	0.2
YNR055C	0.5238095238095238
YKR055W	0.10606060606060606
YPL116W	0.47435897435897434
YDR446W	0.10909090909090909
YFL047W	0.3076923076923077
YPL144W	0.43157894736842106
YHR113W	0.051470588235294115
YDL231C	1.0
YHR195W	0.23076923076923078
YBR028C	0.1282051282051282
YBR258C	0.5333333333333333
YLR015W	0.3235294117647059
YGR068C	0.25
YGR267C	0.19047619047619047
YBL020W	0.25
YIL071C	0.2878787878787879
YPR054W	0.03684210526315789
YAR033W	0.358974358974359
YOR348C	0.2
YJL089W	0.05454545454545454
YDL127W	0.3333333333333333
YDL237W	0.9
YMR158W	0.8201058201058201
YDR518W	0.3
YHR059W	0.39285714285714285
YHR187W	0.5238095238095238
YJL204C	0.2692307692307692
YBR054W	0.1736842105263158
YKL201C	0.3333333333333333
YNL081C	0.45454545454545453
YML026C	0.5631578947368421
YDR211W	0.29411764705882354
YDR125C	0.0
YLR439W	0.4418604651162791
YNL076W	0.25833333333333336
YMR119W	0.6666666666666666
YPL003W	0.4
YBR058C-A	0.8
YMR257C	0.14285714285714285
YHR021C	0.358974358974359
YBR001C	0.3611111111111111
YOL161C	0.0
YDR416W	0.3689217758985201
YMR104C	0.16
YNL202W	0.6666666666666666
YDR410C	0.4
YMR154C	0.34545454545454546
YDR527W	0.4666666666666667
YPL212C	0.4909090909090909
YGL166W	0.10256410256410256
YMR036C	0.16551724137931034
YHR073W	0.1978021978021978
YGR251W	0.3076923076923077
YOR354C	0.3333333333333333
YDR081C	0.2
YBR137W	0.3111111111111111
YOR140W	0.15151515151515152
YIL010W	0.17857142857142858
YPL053C	0.42857142857142855
YGR170W	0.25
YNL210W	0.19696969696969696
YDR038C	0.6
YDR236C	0.0
YPL096W	0.6071428571428571
YLR373C	0.4
YPR042C	0.2426470588235294
YFR040W	0.20666666666666667
YNR069C	0.13333333333333333
YPL219W	0.5
YIR005W	0.2046783625730994
YDL056W	0.19852941176470587
YBR129C	0.35714285714285715
YHR188C	0.32727272727272727
YHR199C	0.26666666666666666
YPR094W	0.6388888888888888
YPL159C	0.0
YEL001C	0.48484848484848486
YGR244C	0.5714285714285714
YKL067W	0.35144927536231885
YMR226C	0.1794871794871795
YJL210W	0.3602941176470588
YJL060W	0.4090909090909091
YCL004W	0.0
YDL184C	0.47619047619047616
YKR096W	0.2
YLR143W	0.6
YMR170C	0.3333333333333333
YPL163C	0.3333333333333333
YBR043C	0.2857142857142857
YDR380W	0.4
YLR065C	0.4
YAL068C	0.0
YDR485C	0.49047619047619045
YLR436C	0.5636363636363636
YKR072C	0.2549019607843137
YDR500C	0.6071428571428571
YOR279C	0.6
YJR105W	0.22794117647058823
YOL159C	0.0
YKL124W	0.8
YBR252W	0.1111111111111111
YFL025C	0.23809523809523808
YKL220C	0.0
YDR397C	0.43636363636363634
YER061C	0.0
YDL090C	0.42857142857142855
YML036W	0.21428571428571427
YNL305C	0.225
YJL030W	0.09309309309309309
YJR086W	0.5714285714285714
YPR035W	0.2523076923076923
YLL014W	0.3333333333333333
YML061C	0.5111111111111111
YER015W	0.2
YLR098C	0.11904761904761904
YOR175C	1.0
YIR004W	0.28888888888888886
YNR030W	0.5277777777777778
YOL126C	0.21578947368421053
YKR042W	0.7142857142857143
YKL149C	0.6666666666666666
YBR281C	0.2545454545454545
YNL119W	0.3055555555555556
YDR084C	0.3111111111111111
YDR191W	0.0
YOR110W	0.21052631578947367
YDR151C	0.41818181818181815
YNL139C	0.42857142857142855
YPL189W	0.05555555555555555
YKL055C	0.0
YGR235C	0.36363636363636365
YKR052C	0.3333333333333333
YNL275W	0.5
YLR359W	0.32727272727272727
YHR039C	0.2644927536231884
YDR488C	0.21212121212121213
YBR264C	0.5128205128205128
YBR250W	0.3333333333333333
YIL045W	0.29523809523809524
YLR420W	0.4
YKL159C	0.08888888888888889
YLR316C	0.3333333333333333
YLR090W	0.4444444444444444
YML114C	0.5411255411255411
YKL176C	0.3333333333333333
YLR121C	0.8333333333333334
YLR128W	0.4444444444444444
YKL218C	0.4
YAL008W	0.4
YGR002C	0.4752688172043011
YJL156C	0.32142857142857145
YOR227W	0.37362637362637363
YCR040W	0.3333333333333333
YPL160W	0.2134387351778656
YHR072W-A	0.43
YLR355C	0.20967741935483872
YOR002W	0.4666666666666667
YOL048C	0.0
YGR254W	0.3137254901960784
YJR047C	0.19696969696969696
YIL124W	0.2753623188405797
YOR165W	0.38461538461538464
YOR179C	0.36363636363636365
YIL008W	0.45454545454545453
YCL005W-A	0.38095238095238093
YKR011C	0.0
YBR229C	0.34545454545454546
YJR033C	0.5
YOL102C	0.39285714285714285
YOL028C	0.07692307692307693
YML115C	0.4222222222222222
YDR361C	0.25146198830409355
YLR395C	0.3611111111111111
YOR166C	0.6
YKL022C	0.38461538461538464
YKR094C	0.2015810276679842
YGL037C	0.26900584795321636
YBR214W	0.3611111111111111
YDL210W	0.23076923076923078
YIR031C	0.0
YDL133C-A	0.42857142857142855
YJR056C	0.16363636363636364
YIL117C	0.6666666666666666
YML113W	0.3333333333333333
YGR121C	0.5047619047619047
YJL112W	0.0960591133004926
YLR193C	0.3333333333333333
YAL015C	0.21666666666666667
YJL127C	0.0
YOL110W	0.1
YGL022W	0.42857142857142855
YMR035W	0.6666666666666666
YLR387C	0.75
YOR274W	1.0
YJL088W	0.4722222222222222
